,Unnamed: 0,Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
100,115,"Egypt, Arab Rep.",EGY,Consumer price index (2010 = 100),FP.CPI.TOTL,31.5868404448,36.5593136759,39.1868694608,40.9994995628,42.5872361234,43.8987096878,45.0768656085,46.1000010133,47.3618680126,49.496835104,55.07543497,57.7572765309,62.1725468094,67.9663872092,80.4156759554,89.8753703284,100.0,110.053916905
101,119,"Egypt, Arab Rep.",EGY,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,62.97,68.78,75.5,76.84,76.05,82.43,86.74,85.21,89.37,90.91,96.03,98.59,105.38,108.09,112.06,114.05,103.66,108.76
109,131,"Egypt, Arab Rep.",EGY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.621,7.441,7.28,7.144,7.038,6.961,6.909,6.879,6.863,6.854,6.844,6.83,6.808,6.777,6.74,6.695,6.645,6.592
120,142,"Egypt, Arab Rep.",EGY,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,3.37199998,3.39100003,3.39199996,3.3900001,3.38800001,3.39100003,3.4065001,3.67400002,4.3130002,5.03474998,6.1551,6.0043,5.7469,5.7082,5.5,5.5148,5.5124,5.8097
127,149,"Egypt, Arab Rep.",EGY,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,2228149100.0,-1519117500.0,-4571468500.0,-328082500.0,297969600.0,459647700.0,316790100.0,47389300.0,0.0,0.0,0.0,0.0,0.0,0.0,-651235100.0,-6212710800.0,-2502762300.0,-717368800.0
128,150,"Egypt, Arab Rep.",EGY,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0.0,-8e-06,-1.2e-05,0.0,0.0,0.0,-1.5e-05,0.0,3099.99994,-300.0,2600.0,-1999.999925,-1300.0,0.0,0.0,3e-05,3e-05,0.0
129,151,"Egypt, Arab Rep.",EGY,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,75.1895592864,75.2823265536,76.1370595795,76.1472872785,83.7399667412,88.3351179635,89.0123019029,94.6306941734,101.559038493,104.588119836,104.73701108,98.0213384901,92.966836147,84.1463983838,77.6984785969,75.1145461069,69.4220342404,74.6102600158
130,152,"Egypt, Arab Rep.",EGY,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,27.9036571429,32.7338235294,36.5343940715,39.693606619,46.5550104384,52.0018205462,51.9532784475,54.9311402286,54.6553967553,53.8976287812,54.0429139903,51.1654342431,49.290979839,45.5152215666,42.7975137803,36.0927133507,33.0722952214,31.1549232899
131,153,"Egypt, Arab Rep.",EGY,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,27.9036571429,32.7338235294,36.5343940715,39.693606619,46.5550104384,52.0018205462,51.9532784475,54.9311402286,54.6553967553,53.8976287812,54.0429139903,51.1654342431,49.290979839,45.5152215666,42.7975137803,36.0927133507,33.0722952214,31.1549232899
133,155,"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,724.839829949,744.139536766,803.514342157,843.940487533,889.042253869,947.508180882,984.065171379,1036.94047459,1087.72250969,1155.81652468,1199.58854324,1271.75487374,1343.76874198,1436.07409837,1482.85326038,1550.4874709,1589.87591008,1700.74023095
134,156,"Egypt, Arab Rep.",EGY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,9.92008761967,10.6538461538,7.32680449764,6.46778941603,6.92119556586,7.16110665012,13.7568304263,13.0940659446,12.648278955,11.3045396762,12.1570795368,11.5962830067,10.885821484,10.4843801197,9.94658119658,9.59712230216,10.1624022453,8.46727570741
135,157,"Egypt, Arab Rep.",EGY,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,158,"Egypt, Arab Rep.",EGY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,22.2517442804,21.9480769231,20.9557490025,20.5158485658,19.4104754947,21.4015621578,17.5281215208,18.1671909896,14.4175355982,13.6778626435,12.4818606304,11.6330849204,11.1994939648,12.3952081452,11.2042124542,9.25395683453,8.88716313796,8.216967587
137,159,"Egypt, Arab Rep.",EGY,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,61.3439071881,58.9519230769,58.7087413856,56.4575203669,50.9354254677,61.8745893861,53.7424977285,65.9782425974,67.2216616213,71.5421871553,73.9444614458,74.3085840464,74.3507759495,74.4807358806,72.8594322344,74.3661870504,76.476879479,79.6939125573
138,160,"Egypt, Arab Rep.",EGY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,161,"Egypt, Arab Rep.",EGY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,16.4043485316,19.1,20.3355096119,23.0266310673,29.6540990376,16.6888094021,28.5540611443,15.589202949,18.1320775872,14.3933265394,13.0573845744,13.5504646242,13.9159669691,12.4599413405,15.2396214896,15.5647482014,13.475162811,10.9792511086
140,162,"Egypt, Arab Rep.",EGY,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,77.7482557196,78.0519230769,79.0442509975,79.4841514342,80.5895245053,78.5633987882,82.2965588728,81.5674455465,85.3537392084,85.9355136947,87.0018460202,87.8590486705,88.2667429185,86.9406772211,88.0990537241,89.9309352518,89.95204229,90.6731636659
141,163,"Egypt, Arab Rep.",EGY,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0.0,0.0,0.0,0.0,0.0,0.0350390539455,0.175319606363,0.265363463894,0.228725193407,0.386623661788,0.516293349391,0.507866409053,0.533763116622,0.664114633698,0.696733821734,0.815107913669,1.16079457206,1.10986874706
142,164,"Egypt, Arab Rep.",EGY,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0.0,0.0,0.0,0.0,0.0,24000000.0,137000000.0,221000000.0,204000000.0,368000000.0,523000000.0,552000000.0,616000000.0,831000000.0,913000000.0,1133000000.0,1704000000.0,1747000000.0
143,177,"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,16.2000007629,15.1000003815,15.6000003815,15.1999998093,14.6999998093,15.3000001907,15.0,15.0,13.6000003815,14.0,14.3999996185,14.6999998093,15.3000001907,18.1000003815,18.0,17.6000003815,18.1000003815,17.0
144,179,"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,69.0999984741,67.8000030518,68.5999984741,68.5,68.1999969482,70.1999969482,69.0999984741,67.6999969482,67.3000030518,68.4000015259,69.4000015259,70.3000030518,68.5,69.3000030518,70.0,70.1999969482,70.5,69.0999984741
145,181,"Egypt, Arab Rep.",EGY,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,42.5,41.2999992371,41.9000015259,41.7999992371,41.4000015259,42.7000007629,42.0,41.2999992371,40.4000015259,41.2000007629,41.9000015259,42.4000015259,41.7999992371,43.5999984741,43.9000015259,43.7999992371,44.2000007629,42.9000015259
146,183,"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,8.60000038147,8.0,9.80000019073,9.89999961853,9.69999980927,12.8999996185,10.3000001907,8.39999961853,12.6999998093,11.8999996185,10.8999996185,8.80000019073,9.0,10.0,9.60000038147,8.60000038147,9.0,7.0
147,184,"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,35.0999984741,36.0,37.0,36.5999984741,35.9000015259,40.7000007629,36.0,31.8999996185,32.0,35.2000007629,38.0999984741,40.7000007629,37.0999984741,39.0,39.9000015259,40.4000015259,40.5999984741,36.5
148,185,"Egypt, Arab Rep.",EGY,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,22.1000003815,22.2999992371,23.7000007629,23.5,23.1000003815,27.1000003815,23.3999996185,20.3999996185,22.5,23.7000007629,24.7999992371,25.0,23.2999992371,24.7000007629,25.0,24.7999992371,25.1000003815,22.0
149,186,"Egypt, Arab Rep.",EGY,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-78.6644503165,-69.8725996659,-56.9215802369,-48.2304089145,-37.2082408538,-39.2055461966,-30.4956417191,-24.8631549159,-25.2547270529,-26.9068863328,-17.8989041277,-26.6583816209,-24.4803262734,-22.5163893294,-23.2033521298,-18.8728544775,-15.9774077954,-9.5214869557
150,187,"Egypt, Arab Rep.",EGY,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,3.62006564309,3.6758235788,3.71773655923,3.66867005767,3.77741347152,3.63897938794,3.29725296701,3.57445105337,3.60187733956,3.62322616544,3.76194716816,4.19439726314,4.14764040829,4.14777897469,4.02020159567,3.92862601889,3.67689345998,3.78787911418
151,188,"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,540.777156968,563.90730725,587.857303841,601.000429838,632.38524509,634.940713389,595.357555557,656.079986845,664.294174862,676.792272732,718.057559814,821.379087046,852.653263154,897.457077914,915.923676273,919.923764623,887.650178885,911.161460891
152,189,"Egypt, Arab Rep.",EGY,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,86.5037418117,87.8361128372,88.8376498048,87.6651750116,90.2636671371,86.9556977491,78.7899301214,85.41375263,86.0691208316,86.5793176117,89.8941447671,100.227817645,99.1105326593,99.1138437635,96.0689589904,93.881594794,87.8723707919,90.4719383255
155,194,"Egypt, Arab Rep.",EGY,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,57119627192.5,60402237373.5,57611592286.9,58010831396.8,52205815481.2,55031457280.9,58456235223.8,63717938100.7,69400000000.0,77770137524.6,97311977715.9,1.17525170843e+11,1.45912820513e+11,1.72058326908e+11,2.14978349831e+11,1.57336269154e+11,1.58958947754e+11,1.77258068357e+11
156,195,"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.5714285714,22.5490196078,20.7497820401,18.8416698007,16.214335421,15.0520156047,16.2011173184,17.4797881238,18.3161782613,21.7964072013,28.2299606977,30.3435470022,29.9498138885,30.2497314715,33.0429927415,24.9568221071,21.3492458147,20.5674276129
157,196,"Egypt, Arab Rep.",EGY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.499999967056,11.4427860908,1.71875009462,-1.0313802593,-3.59281450299,9.10973105667,3.79506631476,3.29067638142,5.76797481849,13.8328530259,25.3164556962,20.202020202,21.2605042017,23.2848232848,28.8391040472,-14.9549243165,-2.63552685512,0.887803713131
158,197,"Egypt, Arab Rep.",EGY,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,11860057049.7,13217178008.1,13444348267.7,13305685913.6,12827637300.4,13996200559.4,14527365652.2,15005414242.5,15870922757.5,18066324176.4,22640077132.4,27213830088.4,32999627577.8,40683532544.0,52416298824.4,44577481005.7,43402629522.5,43787959679.0
159,198,"Egypt, Arab Rep.",EGY,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,51861380200.0,57795767000.0,58789131800.0,58182792300.0,56092392500.0,61202258600.0,63524924900.0,65615324600.0,69400000000.0,79000000000.0,99000000000.0,1.19e+11,1.443e+11,1.779e+11,2.292047661e+11,1.949273668e+11,1.897900037e+11,1.914749664e+11
160,199,"Egypt, Arab Rep.",EGY,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,39500000000.0,46000000000.0,47600000000.0,50100000000.0,46600000000.0,46300000000.0,55100000000.0,62700000000.0,69400000000.0,91000000000.0,1.37e+11,1.634e+11,1.85e+11,2.253e+11,2.959e+11,2.601e+11,2.576e+11,2.82e+11
161,200,"Egypt, Arab Rep.",EGY,Exports of goods and services (current US$),NE.EXP.GNFS.CD,11714116321.0,13565319844.6,14033019033.4,14778760626.0,13754427350.2,13653789321.8,16174959161.2,17065868170.6,16090887266.8,18074383109.7,22257964939.6,27213830088.4,32191268336.0,39469535054.8,53800000000.0,47163995067.8,46731006458.2,48539511506.6
162,201,"Egypt, Arab Rep.",EGY,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-5.48571428571,-5.14705882353,-5.44899738448,-6.0549078601,-9.49895615866,-8.25747724317,-6.61570126433,-4.85085029272,-4.35471096991,-2.58682634916,-1.35998350807,-2.26555246895,-1.61890885884,-4.57841031149,-5.594639866,-6.63980042218,-5.23785844522,-4.12077893662
164,203,"Egypt, Arab Rep.",EGY,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,-9600000000.0,-10500000000.0,-12500000000.0,-16100000000.0,-27300000000.0,-25400000000.0,-22500000000.0,-17400000000.0,-16500000000.0,-10800000000.0,-6600000000.0,-12200000000.0,-10000000000.0,-34100000000.0,-50100000000.0,-69200000000.0,-63200000000.0,-56500000000.0
165,204,"Egypt, Arab Rep.",EGY,External balance on goods and services (current US$),NE.RSB.GNFS.CD,-2846975105.85,-3096431703.66,-3685141552.89,-4749262396.78,-8057851215.89,-7490415740.28,-6605019621.16,-4735982554.51,-3825643226.26,-2145091621.81,-1072281522.64,-2031877154.71,-1740068558.7,-5973862163.2,-9109090909.09,-12548052513.2,-11465060590.7,-9725114894.06
177,216,"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.757,3.659,3.579,3.508,3.44,3.372,3.306,3.242,3.184,3.134,3.091,3.053,3.02,2.987,2.954,2.919,2.883,2.845
178,217,"Egypt, Arab Rep.",EGY,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,51590231637.8,53416434528.2,55668889784.7,58064950989.9,59422185264.5,62013268954.5,65023861376.9,67688976003.5,69188680513.2,70838043924.0,72318241856.7,75595822993.5,80099853846.0,84899924285.0,89379327371.7,94460068290.7,98415790057.3,1.03619185696e+11
179,218,"Egypt, Arab Rep.",EGY,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,2.439752235e+11,2.526115146e+11,2.632635946e+11,2.745948011e+11,2.81013294e+11,2.932667808e+11,3.075041652e+11,3.201077515e+11,3.272e+11,3.35e+11,3.42e+11,3.575e+11,3.788e+11,4.015e+11,4.226835329e+11,4.467108509e+11,4.654178439e+11,4.90025208e+11
180,219,"Egypt, Arab Rep.",EGY,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,1.485e+11,1.734e+11,2.003e+11,2.353e+11,2.529e+11,2.665e+11,2.961e+11,3.106e+11,3.272e+11,3.578e+11,4.097e+11,4.539e+11,5.12e+11,6.236e+11,7.451e+11,9.114e+11,1.0345e+12,1.1931e+12
181,220,"Egypt, Arab Rep.",EGY,Final consumption expenditure (current US$),NE.CON.TOTL.CD,44039146168.7,51135357849.0,59050708243.5,69410027451.0,74645808516.4,78590385621.4,86922058214.5,84540010427.1,75863664462.6,71066090952.1,66562687852.4,75595822993.5,89091510205.5,1.0924634736e+11,1.35472727273e+11,1.65264379488e+11,1.87667803498e+11,2.05363443896e+11
182,221,"Egypt, Arab Rep.",EGY,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,84.8571428571,85.0,87.3147340889,88.4919142535,87.9958246347,86.6384915475,87.0626286386,86.5904655701,86.3552389609,85.7005987921,84.4220070894,84.289693535,82.8881333621,83.7271750806,83.2049134562,87.4496257916,85.7367810376,87.0177229961
183,222,"Egypt, Arab Rep.",EGY,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,2.98832866169,2.01214773614,3.04834162457,6.03546666573,2.58065520406,4.37979594701,4.76108139889,4.02133685182,2.20799037598,2.38386308068,2.08955223881,4.53216374269,5.95804195804,5.99260823654,5.11389733499,4.37545713829,5.08899796828,5.70142530558
184,223,"Egypt, Arab Rep.",EGY,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,52047734559.1,53095011871.8,54713529219.2,58015746036.9,59512932406.2,62119477407.6,65077036291.6,67694003134.1,69188680208.4,70838043611.9,72318241538.1,75595822660.4,80099853493.1,84899923910.9,89241618857.2,93146347639.9,97886563378.8,1.03467492674e+11
185,224,"Egypt, Arab Rep.",EGY,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,2.461388004e+11,2.510914767e+11,2.587456027e+11,2.743621073e+11,2.814424473e+11,2.937690522e+11,3.077556359e+11,3.201315267e+11,3.272e+11,3.35e+11,3.42e+11,3.575e+11,3.788e+11,4.015e+11,4.220322978e+11,4.404981401e+11,4.629150815e+11,4.893078391e+11
186,225,"Egypt, Arab Rep.",EGY,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,1.485e+11,1.734e+11,2.003e+11,2.353e+11,2.529e+11,2.665e+11,2.961e+11,3.106e+11,3.272000031e+11,3.577999997e+11,4.097000026e+11,4.53899998e+11,5.119999987e+11,6.236e+11,7.451e+11,9.114e+11,1.0345e+12,1.1931e+12
187,226,"Egypt, Arab Rep.",EGY,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,44039146168.7,51135357849.0,59050708243.5,69410027451.0,74645808516.4,78590385621.4,86922058214.5,84540010427.1,75863665181.4,71066090892.6,66562688274.8,75595822660.4,89091509979.3,1.0924634736e+11,1.35472727273e+11,1.65264379488e+11,1.87667803498e+11,2.05363443896e+11
188,227,"Egypt, Arab Rep.",EGY,Fixed telephone subscriptions,IT.MLT.MAIN,2456161.0,2716213.0,3024947.0,3452707.0,3971518.0,4686361.0,5483601.0,6694894.0,7794763.0,8735653.0,9464147.0,10396148.0,10807678.0,11228849.0,11852539.0,10312559.0,9618123.0,8714286.0
189,228,"Egypt, Arab Rep.",EGY,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,4.07784324921,4.44054958641,4.86924033626,5.47231626478,6.19731999543,7.19895703965,8.29132708535,9.96201888546,11.4120504434,12.5815085065,13.4069617769,14.4838176571,14.8069137634,15.1271897993,15.7004069919,13.4321796296,12.3189704147,10.9762127807
192,231,"Egypt, Arab Rep.",EGY,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,61.86,67.3,73.52,76.18,76.47,81.25,85.19,82.26,87.32,92.58,95.66,98.26,106.08,110.41,116.08,116.65,108.21,112.32
193,233,"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.42013255707,0.994028440167,0.940414984551,1.13537592668,1.26843702532,1.17439282573,1.23699724302,0.522267245664,0.736363105451,0.286287340386,1.58957073741,5.99381897862,9.34352718819,8.8735379189,5.83141261865,3.55144230282,2.91728670976,-0.204532287215
194,234,"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1256000000.0,598000000.0,636000000.0,890550000.0,1076000000.0,1065300000.0,1235000000.0,509900000.0,646900000.0,237400000.0,1253300000.0,5375600000.0,10042800000.0,11578100000.0,9494600000.0,6711600000.0,6385600000.0,-482700000.0
195,235,"Egypt, Arab Rep.",EGY,Forest area (% of land area),AG.LND.FRST.ZS,0.0502285398563,0.051735396052,0.0532422522477,0.0547491084434,0.0562559646391,0.0577628208348,0.0592696770305,0.0608769903059,0.0624843035813,0.0640916168567,0.0656989301321,0.0673062434075,0.0679089858858,0.0685117283641,0.0691144708423,0.0697172133206,0.0703199557989,0.0709226982772
196,236,"Egypt, Arab Rep.",EGY,Forest area (sq. km),AG.LND.FRST.K2,500.0,515.0,530.0,545.0,560.0,575.0,590.0,606.0,622.0,638.0,654.0,670.0,676.0,682.0,688.0,694.0,700.0,706.0
197,237,"Egypt, Arab Rep.",EGY,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.568754549026,0.501667605818,0.468744734082,0.409642386,0.501329050112,0.396722464303,0.315411793949,0.331200728697,0.399577685968,0.717707853286,0.736020684003,0.635304290208,0.544836166399,0.300192615868,0.513367521689,0.436320183021,0.421212843728,0.526450938891
198,238,"Egypt, Arab Rep.",EGY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,93.4048833504,93.8301890126,94.0931982227,94.1710446004,94.4581665887,94.0285029594,93.8959807542,94.2408307481,94.8934218092,95.0022368615,95.3325813526,95.9618370208,96.0387137994,95.9465622934,96.1910429232,96.4328211347,96.310822041,96.4697412031
201,241,"Egypt, Arab Rep.",EGY,GDP (constant 2005 US$),NY.GDP.MKTP.KD,55936271516.0,58533089872.8,61453148005.6,64827621179.6,67444301929.3,71562087079.7,75403544183.9,78069229639.7,79919852219.0,82472056525.8,85846872138.2,89685724897.2,95823670792.0,1.02615487212e+11,1.09954755104e+11,1.15106180025e+11,1.21021470308e+11,1.23226293159e+11
202,242,"Egypt, Arab Rep.",EGY,GDP (constant LCU),NY.GDP.MKTP.KN,2.651938497e+11,2.775053649e+11,2.913493598e+11,3.073477363e+11,3.197534191e+11,3.392758375e+11,3.574881847e+11,3.701261988e+11,3.789e+11,3.91e+11,4.07e+11,4.252e+11,4.543e+11,4.865e+11,5.212954673e+11,5.457183716e+11,5.737627614e+11,5.84215826e+11
203,243,"Egypt, Arab Rep.",EGY,GDP (current LCU),NY.GDP.MKTP.CN,1.75e+11,2.04e+11,2.294e+11,2.659e+11,2.874e+11,3.076e+11,3.401e+11,3.587e+11,3.789000031e+11,4.174999997e+11,4.853000026e+11,5.38499998e+11,6.176999987e+11,7.448e+11,8.955e+11,1.0422e+12,1.2066e+12,1.3711e+12
204,244,"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,51897983700.5,60159244528.2,67629717778.7,78436575857.3,84828807305.7,90710704004.3,99838541029.3,97632008178.4,87850680623.7,82923680690.9,78845185715.9,89685724897.2,1.07484034645e+11,1.30478960092e+11,1.62818181818e+11,1.88982374701e+11,2.18888324505e+11,2.3600185896e+11
205,245,"Egypt, Arab Rep.",EGY,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,65.9894640083,73.5120923062,78.7370873777,86.5143837404,89.8817597663,90.6636918994,95.1360113581,96.9128911066,100.000000818,106.777493529,119.238329877,126.646283631,135.967422122,153.09352518,171.78357691,190.977627699,210.295976172,234.690663789
206,246,"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.97317215879,4.6424587953,4.988730544,5.49113150994,4.03636706401,6.10546040601,5.36800596653,3.53522567763,2.37048910032,3.1934547374,4.09207161125,4.47174447174,6.84383819379,7.08782742681,7.15220293936,4.68504060212,5.13898583216,1.82184437597
207,247,"Egypt, Arab Rep.",EGY,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,912.9047246,937.511545059,966.310876579,1001.12818577,1023.08275658,1066.29443228,1103.44112111,1121.68522029,1127.08089343,1141.51925941,1166.46003613,1196.73330406,1256.30375679,1322.27375592,1392.25315602,1430.91352938,1475.13413,1470.69784974
208,248,"Egypt, Arab Rep.",EGY,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4328.08107807,4444.7420079,4581.27963166,4746.34848607,4850.43510099,5055.30164502,5231.41408772,5317.90935754,5343.4902426,5411.9425322,5530.18674856,5673.71230449,5956.13580645,6268.89955634,6600.67187523,6783.96069597,6993.61055279,6972.57814918
209,249,"Egypt, Arab Rep.",EGY,GDP per capita (current LCU),NY.GDP.PCAP.CN,2856.07750526,3267.42284762,3607.16614659,4106.27414289,4359.65642509,4583.32310802,4976.95870068,5153.73970482,5343.49028631,5778.73658714,6594.10231807,7185.54577756,8098.40431411,9597.27932079,11338.8702474,12955.8472012,14707.2815817,16363.9899415
210,250,"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,846.998078945,963.55730425,1063.4334284,1211.29027191,1286.7935101,1351.61399808,1461.01821652,1402.7598467,1238.92651021,1147.77031831,1071.32334456,1196.73330406,1409.17787226,1681.31448106,2061.61277225,2349.28686466,2668.03598826,2816.66694348
211,251,"Egypt, Arab Rep.",EGY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.997189948,2.69544233863,3.07189086604,3.60311676395,2.19298298959,4.22367354186,3.48371778913,1.65338220934,0.481032739218,1.2810407898,2.18487568297,2.59531119746,4.97775507119,5.25111851128,5.29235340119,2.77682066627,3.09037546377,-0.300737415282
212,252,"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,6251.48861358,6419.99388447,6617.20909021,6855.63486024,7005.97776655,7301.88739583,7556.26454598,7681.19847967,7718.14755912,7817.02017757,7987.81235057,8195.12093893,8603.05398706,9054.81054751,9534.02312149,9798.76584586,10101.5845013,10071.2052572
213,253,"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4464.83907194,4680.81985,4912.68557004,5176.80820397,5347.74841297,5658.91416444,5989.3104506,6227.08379794,6353.09145821,6562.784275,6890.57397575,7296.87373162,7895.43274016,8531.18914573,9158.89539166,9484.70875547,9897.24325888,10071.2052572
214,254,"Egypt, Arab Rep.",EGY,GDP per person employed (constant 1990 PPP $),SL.GDP.PCAP.EM.KD,8849.0,9229.0,9539.0,9979.0,10573.0,10575.0,10915.0,11107.0,11262.0,11054.0,10983.0,10972.0,11709.0,11975.0,12502.0,12757.0,13079.0,13057.0
215,255,"Egypt, Arab Rep.",EGY,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,11.5601935715,11.3848389654,11.2564886869,11.4070381981,11.0786546981,11.5001089737,12.691977242,11.7077164884,11.6185687775,11.5501025832,11.1241950473,9.97727001841,10.0897449864,10.0894079175,10.4091895083,10.6517150906,11.3801413458,11.0531510489
216,256,"Egypt, Arab Rep.",EGY,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,8.2563381504,8.30069018404,8.35693549768,8.6136514168,8.45647246594,8.91250796351,10.0600225775,9.49134849836,9.56367178672,9.69689598923,9.59613039592,8.88368579952,9.25983993886,9.50595783986,9.99962729311,10.3103203985,11.1499366466,11.0531510489
217,257,"Egypt, Arab Rep.",EGY,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,3.83046505342e+11,4.0082928152e+11,4.20825574316e+11,4.43933660029e+11,4.61852452069e+11,4.90050670664e+11,5.16356619904e+11,5.34610991719e+11,5.47283887007e+11,5.64761150224e+11,5.87871580924e+11,6.14159695844e+11,6.5619179168e+11,7.02701533463e+11,7.52960173194e+11,7.88236663026e+11,8.28744033463e+11,8.43842460027e+11
218,258,"Egypt, Arab Rep.",EGY,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2.73573401335e+11,2.92244773307e+11,3.12425328906e+11,3.35221968513e+11,3.52537618571e+11,3.79786010272e+11,4.09278960657e+11,4.33404689847e+11,4.50489519814e+11,4.74145583819e+11,5.07119150879e+11,5.46843150335e+11,6.02218487021e+11,6.62065723354e+11,7.23334039837e+11,7.62973143434e+11,8.11979674819e+11,8.43842460027e+11
