,Unnamed: 0,Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
0,0,India,IND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.31887460408,6.31871770359,6.86370108467,6.09032293608,7.728907164,8.413039809,2.17297361042,4.55169230098,2.67276687061,8.75043715113,6.49987139005,9.25792410689,8.54905757356,9.77564795857,2.54845761588,11.572202955,9.00975677996,6.45494288556
1,1,India,IND,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,3.69072217224e+11,3.92392848753e+11,4.19325520969e+11,4.44863799349e+11,4.79246909407e+11,5.19566142679e+11,5.30856177848e+11,5.55019117625e+11,5.69853484726e+11,6.1971815576e+11,6.59999038866e+11,7.2110124899e+11,7.8274860993e+11,8.59267358437e+11,8.81165422874e+11,9.83135673978e+11,1.07171380702e+12,1.14089232116e+12
2,2,India,IND,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2.85793235054e+11,3.13029377225e+11,3.42671011098e+11,3.64244662973e+11,3.72180123476e+11,4.08939228495e+11,4.12441805355e+11,4.27024385341e+11,4.52842448333e+11,5.34126215318e+11,6.2494645753e+11,7.2110124899e+11,8.15178657605e+11,1.06345100077e+12,1.02593917111e+12,1.17988963328e+12,1.45252878617e+12,1.56288291058e+12
3,3,India,IND,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.23563845446,4.29709680539,4.85414081549,4.12050721622,5.75900673992,6.4674564144,0.378300385547,2.75626684967,0.949184135429,6.96663975649,4.79331737523,7.54820319973,6.88993265602,8.13812876428,1.05919529786,9.99976044183,7.52182819223,5.05014558608
4,4,India,IND,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,391.545266738,408.370345886,428.193217524,445.836949952,471.512729949,502.007610246,503.906706971,517.795720489,522.710555322,559.12591668,585.926596394,630.153526491,673.570680095,728.38672936,736.101767348,809.71018069,870.615189337,914.582523893
5,5,India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,303.195372691,325.775343399,349.91765456,365.041457214,366.173808549,395.119288901,391.503764346,398.385194766,415.379626493,481.902631037,554.808006112,630.153526491,701.477378352,901.46982622,857.041841909,971.756669447,1179.97325023,1252.86617361
6,6,India,IND,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.9115960694,14.308024118,10.9016131765,14.1101067964,13.1758914726,17.8817277355,15.1264029651,16.423278696,15.5369884997,17.3295773334,21.8924625547,22.6769920926,23.5466982663,24.9216543902,20.1307293694,22.7988089942,22.4611870806,23.05475488
7,7,India,IND,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,42459525442.4,51876603044.7,43181507824.4,59206995825.0,56021518880.9,82847117502.3,71341108096.6,80432514715.4,80873287908.6,1.06377610461e+11,1.56882700215e+11,1.87837153822e+11,2.21756211196e+11,3.07433528558e+11,2.44978897989e+11,3.09461913764e+11,3.79706367598e+11,4.19561956684e+11
8,8,India,IND,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.50485568605,1.49956266771,1.5404047793,1.55866564384,1.61534509817,1.6257654752,1.71364566694,1.73241477461,1.70639247873,1.56024406163,1.46158742865,1.38086082708,1.34856190334,1.14389366197,1.32959826472,1.33066242697,1.08458554098,1.10483303018
9,9,India,IND,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,4948687826.45,5436964364.31,6101574138.89,6540270148.17,6868156595.31,7532268992.53,8082118468.37,8484449386.19,8882131194.22,9577558172.31,10473823209.0,11437891168.5,12700378408.3,14111072214.1,16180413122.7,18061879518.8,18334918570.2,20106303899.7
