Country Name,Country Code,AAAIndicator Name,Indicator Code,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
India,IND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.31887460407512,6.31871770359294,6.86370108467347,6.09032293608497,7.72890716400249,8.41303980899872,2.17297361042479,4.55169230097789,2.67276687060769,8.75043715112925,6.49987139004575,9.25792410689439,8.54905757355886,9.775647958565,2.54845761587859,11.5722029550244,9.00975677996281,6.45494288555595,5.62721809838401,6.09262436101132,,
India,IND,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,369072217224.013,392392848752.789,419325520968.815,444863799349.237,479246909407.194,519566142679.017,530856177848.134,555019117624.513,569853484725.92,619718155760.382,659999038865.57,721101248989.977,782748609929.782,859267358437.079,881165422873.927,983135673978.397,1071713807020.9,1140892321160.72,1205092820340.14,1278514599084.99,,
India,IND,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,285793235053.819,313029377224.968,342671011098.276,364244662973.153,372180123476.175,408939228494.788,412441805355.47,427024385340.613,452842448332.667,534126215317.706,624946457530.195,721101248989.977,815178657604.627,1063451000772.19,1025939171111.26,1179889633282.34,1452528786168.16,1562882910583.95,1572417939378.04,1598463207382.52,,
India,IND,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,6.2356384544626,4.29709680538541,4.85414081548893,4.12050721622437,5.75900673992294,6.46745641439541,0.378300385547405,2.75626684966865,0.949184135429462,6.96663975648704,4.79331737522585,7.54820319972977,6.88993265601634,8.13812876427716,1.05919529786244,9.99976044183227,7.52182819222924,5.05014558607972,4.27772419385606,4.77347314718537,,
India,IND,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,391.545266737635,408.370345886255,428.193217524273,445.836949951744,471.512729948532,502.007610246279,503.906706971318,517.795720488826,522.710555321638,559.12591668003,585.926596393645,630.153526490697,673.570680095419,728.386729360001,736.101767347636,809.710180690493,870.615189337021,914.582523893064,953.705841790417,999.230734051421,,
India,IND,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,303.195372690542,325.775343399427,349.917654559782,365.041457213887,366.173808548715,395.119288901494,391.5037643462,398.385194766082,415.379626492985,481.902631037035,554.808006112135,630.153526490697,701.477378351748,901.46982622033,857.041841908743,971.756669447106,1179.97325023042,1252.86617360785,1244.40553392195,1249.28848306475,,
India,IND,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,12.911596069421,14.3080241180071,10.9016131765024,14.1101067963559,13.1758914725607,17.8817277355059,15.1264029651405,16.4232786960203,15.5369884997141,17.3295773334117,21.892462554723,22.6769920925735,23.5466982662782,24.9216543902457,20.1307293694455,22.798808994193,22.4611870806227,23.0547548800303,21.1399293794951,20.9395342139908,,
India,IND,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,42459525442.3694,51876603044.6582,43181507824.3894,59206995824.9853,56021518880.8632,82847117502.2627,71341108096.5811,80432514715.3985,80873287908.5967,106377610461.148,156882700214.899,187837153821.521,221756211196.294,307433528558.071,244978897988.53,309461913763.578,379706367597.926,419561956684.231,382710939507.565,385046624893.969,,
India,IND,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.50485568604617,1.49956266770822,1.5404047792959,1.55866564384467,1.61534509817241,1.62576547519894,1.71364566694293,1.73241477460691,1.70639247873201,1.56024406162968,1.46158742865494,1.38086082708232,1.34856190334106,1.14389366197461,1.32959826472366,1.33066242697332,1.08458554097806,1.10483303017931,1.20049878590989,1.2957518279661,,
India,IND,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,4948687826.44911,5436964364.30968,6101574138.88664,6540270148.16731,6868156595.31142,7532268992.5252,8082118468.37294,8484449386.19408,8882131194.22066,9577558172.3138,10473823208.987,11437891168.4552,12700378408.3332,14111072214.1188,16180413122.7281,18061879518.7651,18334918570.2341,20106303899.7182,21733469870.4769,23826932488.5546,,
